Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,BLE,Battery,Item,Seq_Item,Response,Response_Freq,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea,FofA,Token_Differential,FofA_Std,FofA_Prod_Std,FofA_Comp_Std,AoA_ENG_Std,DELE_Std,Token_Main_Std,Token_Differential_Std,Token_Pret_Std,Token_Sub_Std,LOR_Std
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,16C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,23,NA,-0.8326938657788494,-1.1755713397871612,-0.45302309009986974,-0.40230213766778533,1.2351666346487686,-0.93648154338939,NA,NA,-1.0851220687575363,-0.20427268533520251
HSP01,6,Male,Heritage,Simultaneous,31,2,0,0,0.25,34,4,45,Advanced,Native Range,10,13,0,B,15C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,23,NA,-0.8326938657788494,-1.1755713397871612,-0.45302309009986974,-0.40230213766778533,1.2351666346487686,-0.93648154338939,NA,NA,-1.0900258814604746,-0.20427268533520251
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,16C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,25,NA,-0.5223630787276099,-0.5394973287408503,-0.45302309009986974,-0.40230213766778533,0.0680869240301084,-0.93648154338939,NA,NA,-1.0851220687575363,-0.3214240272131261
HSP02,53,Female,Heritage,Simultaneous,20,2,0,0,0,32,3,38,Intermediate,Intermediate,12,13,0,B,15C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,25,NA,-0.5223630787276099,-0.5394973287408503,-0.45302309009986974,-0.40230213766778533,0.0680869240301084,-0.93648154338939,NA,NA,-1.0900258814604746,-0.3214240272131261
HSP04,23,Female,Heritage,Simultaneous,21,2,0,0,0.33,37,3,40,Advanced,Advanced,15,16,0,A,15C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,31,NA,0.40862928242610863,0.4146136878286161,0.3607143099854759,-0.40230213766778533,0.40153826992115416,-0.93648154338939,NA,NA,-1.0900258814604746,-0.16678425593426693
HSP04,23,Female,Heritage,Simultaneous,21,2,0,0,0.33,37,3,40,Advanced,Advanced,15,16,0,A,16C,43,0,0,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,31,NA,0.40862928242610863,0.4146136878286161,0.3607143099854759,-0.40230213766778533,0.40153826992115416,-0.93648154338939,NA,NA,-1.0851220687575363,-0.16678425593426693
HSP05,18,Male,Heritage,Simultaneous,20,2,0,0,0,27,3,40,Advanced,Advanced,12,21,0,A,15C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,33,NA,0.7189600694773481,-0.5394973287408503,1.7169433101277185,-0.40230213766778533,0.40153826992115416,-0.93648154338939,NA,NA,-1.0900258814604746,-0.3214240272131261
HSP05,18,Male,Heritage,Simultaneous,20,2,0,0,0,27,3,40,Advanced,Advanced,12,21,0,A,16C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,33,NA,0.7189600694773481,-0.5394973287408503,1.7169433101277185,-0.40230213766778533,0.40153826992115416,-0.93648154338939,NA,NA,-1.0851220687575363,-0.3214240272131261
HSP06,3,Female,Heritage,Simultaneous,26,3,0,0,0,33,3,49,Advanced,Native Range,20,20,0,A,15C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,40,NA,1.8051178241566865,2.0047987154443936,1.44569751009927,-0.40230213766778533,1.9020693264308601,-0.93648154338939,NA,NA,-1.0900258814604746,-0.3214240272131261
HSP06,3,Female,Heritage,Simultaneous,26,3,0,0,0,33,3,49,Advanced,Native Range,20,20,0,A,16C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,40,NA,1.8051178241566865,2.0047987154443936,1.44569751009927,-0.40230213766778533,1.9020693264308601,-0.93648154338939,NA,NA,-1.0851220687575363,-0.3214240272131261
HSP09,35,Female,Heritage,Simultaneous,23,2,0,0,0.416,24,1,30,Intermediate,Intermediate,12,11,0,B,16C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,23,NA,-0.8326938657788494,-0.5394973287408503,-0.9955146901567669,-0.40230213766778533,-1.2657184595340747,-0.93648154338939,NA,NA,-1.0851220687575363,-0.12648419432826125
HSP09,35,Female,Heritage,Simultaneous,23,2,0,0,0.416,24,1,30,Intermediate,Intermediate,12,11,0,B,15C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,23,NA,-0.8326938657788494,-0.5394973287408503,-0.9955146901567669,-0.40230213766778533,-1.2657184595340747,-0.93648154338939,NA,NA,-1.0900258814604746,-0.12648419432826125
HSP11,26,Female,Heritage,Simultaneous,20,2,0,3,0,35,5,34,Intermediate,Intermediate,13,13,0,B,16C,8,0,0,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,26,NA,-0.36719768520199014,-0.22146032321769488,-0.45302309009986974,2.479186923377727,-0.5988157677519831,-0.93648154338939,NA,NA,-1.0851220687575363,-0.3214240272131261
HSP11,26,Female,Heritage,Simultaneous,20,2,0,3,0,35,5,34,Intermediate,Intermediate,13,13,0,B,15C,43,0,0,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,26,NA,-0.36719768520199014,-0.22146032321769488,-0.45302309009986974,2.479186923377727,-0.5988157677519831,-0.93648154338939,NA,NA,-1.0900258814604746,-0.3214240272131261
HSP13,34,Female,Heritage,Simultaneous,27,2,0,0,1.33,36,4,42,Advanced,Advanced,19,19,0,A,15C,8,0,0,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,38,NA,1.494787037105447,1.686761709921238,1.1744517100708214,-0.40230213766778533,0.7349896158121999,-0.93648154338939,NA,NA,-1.0900258814604746,0.30182111157742747
HSP13,34,Female,Heritage,Simultaneous,27,2,0,0,1.33,36,4,42,Advanced,Advanced,19,19,0,A,16C,43,0,0,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,38,NA,1.494787037105447,1.686761709921238,1.1744517100708214,-0.40230213766778533,0.7349896158121999,-0.93648154338939,NA,NA,-1.0851220687575363,0.30182111157742747
HSP14,39,Female,Heritage,Simultaneous,20,2,0,0,0.08,34,4,28,Intermediate,Intermediate,13,16,0,B,16C,8,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,D,[–F/–F],Herencia,Receptiva,29,NA,0.09829849537486912,-0.22146032321769488,0.3607143099854759,-0.40230213766778533,-1.5991698054251204,-0.93648154338939,NA,NA,-1.0851220687575363,-0.2839355978121906
HSP14,39,Female,Heritage,Simultaneous,20,2,0,0,0.08,34,4,28,Intermediate,Intermediate,13,16,0,B,15C,43,1,1,#06: desear,desear,148807,NA,NA,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,MPST,Interpretation,Infrequent,NA,C,[–F/+F],Herencia,Receptiva,29,NA,0.09829849537486912,-0.22146032321769488,0.3607143099854759,-0.40230213766778533,-1.5991698054251204,-0.93648154338939,NA,NA,-1.0900258814604746,-0.2839355978121906
